iter	Logloss
205	0.0006486711222
206	0.0006486843002
207	0.0006416367073
208	0.0006335294959
209	0.0006335409978
210	0.000633540651
211	0.000633526317
212	0.0006335218087
213	0.0006335079371
214	0.0006335079371
215	0.0006335079371
216	0.0006335185142
217	0.0006334997297
218	0.0006334952214
219	0.0006335006545
220	0.000633487881
221	0.0006334766682
222	0.0006334731424
223	0.0006252294112
224	0.0006252206258
225	0.0006252189497
226	0.0006252143258
227	0.0006252040377
228	0.0006251938652
229	0.0006251940964
230	0.0006182596728
231	0.0006182485755
232	0.0006182326809
233	0.0006182344149
234	0.0006106599893
235	0.0006106453085
236	0.0006106375057
237	0.0006029414723
238	0.0005960879666
239	0.0005960673903
240	0.0005960673903
241	0.0005960661187
242	0.0005960661187
243	0.0005881973259
244	0.0005881959965
245	0.0005881774432
246	0.0005799272963
247	0.0005799256202
248	0.0005799256202
249	0.0005799256202
250	0.0005799202449
251	0.0005799120375
252	0.000579915621
253	0.0005798925017
254	0.0005798853925
255	0.0005798795548
256	0.0005798771273
257	0.0005798715786
258	0.0005798768961
259	0.0005711543049
260	0.0005711470223
261	0.0005711405489
262	0.0005711565012
263	0.0005711530333
264	0.0005711405489
265	0.0005711178919
266	0.0005643725269
267	0.0005643554764
268	0.0005643554764
269	0.0005643562278
270	0.0005643380213
271	0.0005643524709
272	0.0005643421828
273	0.0005643421828
274	0.0005643363451
275	0.000564342125
276	0.0005643353626
277	0.0005643309121
278	0.0005643242653
279	0.0005643189478
280	0.0005643092955
281	0.0005643050762
282	0.000564304845
283	0.0005643063478
284	0.0005642961752
285	0.0005642898174
286	0.000564305423
287	0.0005642967532
288	0.0005642727669
289	0.0005642719577
290	0.0005642739806
291	0.0005642604558
292	0.0005642567567
293	0.0005571913619
294	0.0005571921711
295	0.0005571719416
296	0.0005571632719
297	0.0005571632719
298	0.0005571534461
299	0.000557152059
300	0.0005571565094
301	0.0005571481287
302	0.000557135702
303	0.0005571350084
304	0.0005571228708
305	0.0005571251249
306	0.0005571095193
307	0.0005571206744
308	0.0005571223506
309	0.0005571046065
310	0.0005571046065
311	0.0005571082478
312	0.0005571042019
313	0.0005570959945
314	0.0005570999248
315	0.0005570999248
316	0.0005571015431
317	0.0005570898101
318	0.000557090966
319	0.0005570857064
320	0.0005570945495
321	0.0005570843192
322	0.000549410885
323	0.0005494000767
324	0.0005493974758
325	0.000549404296
326	0.000549404296
327	0.0005493872454
328	0.0005493823326
329	0.000549366438
330	0.000549366438
331	0.000549375339
332	0.000549375339
333	0.0005493852225
334	0.0005493779399
335	0.0005493639527
336	0.0005493536646
337	0.0005436923668
338	0.0005436671089
339	0.0005436693631
340	0.0005436691897
341	0.0005436671089
342	0.0005436506364
343	0.0005436446253
344	0.0005436446253
345	0.0005436491914
346	0.0005436386721
347	0.0005436445675
348	0.0005436445675
349	0.0005436331235
350	0.0005436244537
351	0.0005436237601
352	0.0005436122004
353	0.0005436085013
354	0.0005436242803
355	0.0005436197142
356	0.0005436124894
357	0.000543597982
358	0.0005436104087
359	0.0005367022834
360	0.0005367065605
361	0.0005367067338
362	0.0005367022256
363	0.0005367022256
364	0.0005366933824
365	0.0005295468386
366	0.0005295341808
367	0.0005295324468
368	0.0005295359725
369	0.0005295403652
370	0.0005235524486
371	0.0005235384614
372	0.0005235425072
373	0.0005235496743
374	0.0005235316411
375	0.0005235337797
376	0.0005235337797
377	0.0005235412357
378	0.0005235412357
379	0.0005235192145
380	0.0005235270173
381	0.0005235045915
382	0.0005235124521
383	0.000523516787
384	0.0005235117585
385	0.000523509042
386	0.0005234993896
387	0.0005234940722
388	0.000523494419
389	0.0005235025107
390	0.0005235025107
391	0.0005235048805
392	0.0005234796226
393	0.000523477773
394	0.000523477773
395	0.000523478351
396	0.000523478351
397	0.000523478351
398	0.0005234633234
399	0.0005234633234
400	0.0005234671959
401	0.0005234743051
402	0.0005234708372
403	0.0005234673693
404	0.0005234622252
405	0.0005234415912
406	0.0005234415912
407	0.0005161372577
408	0.0005161320559
409	0.0005161433843
410	0.0005087861653
411	0.0005087869167
412	0.0005087789405
413	0.0005087863965
414	0.0005087715423
415	0.0005087865699
416	0.0005087643753
417	0.0005087643753
418	0.0005087696927
419	0.0005087580753
420	0.0005017412311
421	0.0005017412311
422	0.0005017416357
423	0.0004948309673
424	0.0004948320655
425	0.0004948247829
426	0.0004948211416
427	0.0004948088305
428	0.0004948165755
429	0.0004948050158
430	0.0004870842447
431	0.0004870792162
432	0.000487087308
433	0.0004870779446
434	0.0004870714712
435	0.0004870673097
436	0.000487065229
437	0.0004870708932
438	0.0004870534959
439	0.0004870614143
440	0.0004870594491
441	0.0004870370234
442	0.0004870507794
443	0.0004870429188
444	0.0004870402023
445	0.0004870277756
446	0.0004870298563
447	0.0004870354628
448	0.0004870418206
449	0.0004870333243
450	0.0004870333243
451	0.0004870333243
452	0.0004870333243
453	0.0004870211866
454	0.0004870249435
455	0.0004870157535
456	0.0004870091645
457	0.0004870031535
458	0.0004870173719
459	0.0004870173719
460	0.0004870173719
461	0.0004870170251
462	0.000487019048
463	0.0004870092801
464	0.0004869996278
465	0.0004869921718
466	0.0004869921718
467	0.0004869803809
468	0.0004869726359
469	0.000486975179
470	0.0004869785313
471	0.0004869767974
472	0.0004869700928
473	0.0004869683588
474	0.0004869695148
475	0.0004869566835
476	0.0004869616542
477	0.0004869499211
478	0.0004869485918
479	0.000486947089
480	0.0004802727005
481	0.0004802727005
482	0.000480261661
483	0.0004802741166
484	0.0004802741166
485	0.0004802564592
486	0.000480263684
487	0.0004802455064
488	0.0004802466912
489	0.000480241316
490	0.0004802316636
491	0.0004802204507
492	0.0004802255081
493	0.0004802366054
494	0.0004802188902
495	0.0004802133993
496	0.0004802133993
497	0.0004802133993
498	0.0004802264329
499	0.0004802264329
500	0.0004802264329
501	0.000480208053
502	0.0004802170117
503	0.0004802218957
504	0.0004802073305
505	0.0004802073305
506	0.0004802123879
507	0.0004801908291
508	0.0004802021864
509	0.000480196869
510	0.0004801846446
511	0.0004801912047
512	0.0004802042383
513	0.0004802042383
514	0.0004802042383
515	0.0004801659468
516	0.0004801698193
517	0.0004801737207
518	0.0004801737207
519	0.0004801714088
520	0.0004801684611
521	0.0004801618431
522	0.0004801529422
523	0.0004801603982
524	0.0004801603982
525	0.0004801574505
526	0.0004801620165
527	0.0004801620165
528	0.0004801540982
529	0.0004801540982
530	0.000480152133
531	0.0004801420183
532	0.0004801370476
533	0.0004801428275
534	0.0004801305453
535	0.0004801355449
536	0.0004801347935
537	0.0004801347935
538	0.0004801463821
539	0.0004801494743
540	0.0004801277999
541	0.0004801249678
542	0.0004801162691
543	0.000480114275
544	0.000480114275
545	0.0004801078016
546	0.0004801282912
547	0.0004801270485
548	0.0004801078016
549	0.0004801097668
550	0.0004801131191
551	0.0004801008658
552	0.0004800911557
553	0.0004800861561
554	0.0004800941034
555	0.0004800740184
556	0.0004800859827
557	0.0004800873988
558	0.000480073585
559	0.000480073585
560	0.000480082168
561	0.000480070695
562	0.0004800813299
563	0.0004800824281
564	0.0004800612739
565	0.0004800732093
566	0.0004800655221
567	0.0004800590776
568	0.0004800614473
569	0.0004800571413
570	0.0004800607537
571	0.000480060956
572	0.0004800585574
573	0.0004800465353
574	0.0004800414779
575	0.0004800407555
576	0.0004800508991
577	0.0004800363339
578	0.0004800480381
579	0.0004800366807
580	0.0004800430385
581	0.0004800352935
582	0.0004800352935
583	0.0004800352935
584	0.0004800352935
585	0.0004800352935
586	0.0004800352935
587	0.0004800352935
588	0.0004800352935
589	0.0004800352935
590	0.0004800352935
591	0.0004800352935
592	0.0004800352935
593	0.0004800352935
594	0.0004800352935
595	0.0004800352935
596	0.0004800352935
597	0.0004800352935
598	0.0004800352935
599	0.0004800352935
600	0.0004800352935
601	0.0004800352935
602	0.0004800352935
603	0.0004800352935
604	0.0004800352935
605	0.0004800352935
606	0.0004800452926
607	0.0004800263925
608	0.0004800280109
609	0.0004800203815
610	0.0004800183875
611	0.0004800044002
612	0.0004800074925
613	0.0004800185898
614	0.0004800143416
615	0.0004800067411
616	0.0004800174916
617	0.0004800119718
618	0.0004800100067
619	0.0004800021461
620	0.0004800019149
621	0.0004799983314
622	0.0004800012502
623	0.0004800078682
624	0.0004799907887
625	0.0004799923204
626	0.0004799969442
627	0.0004799995452
628	0.0004799865983
629	0.0004799969731
630	0.0004799914534
631	0.0004799801538
632	0.0004799717441
633	0.0004799812809
634	0.0004799786221
635	0.000479985558
636	0.0004799751542
637	0.0004799764836
638	0.0004799809341
639	0.0004799661088
640	0.0004799666001
641	0.0004799658198
642	0.000479968623
643	0.0004799585661
644	0.0004799552716
645	0.0004799574101
646	0.0004799585372
647	0.0004799544046
648	0.0004799567743
649	0.0004799539422
650	0.0004799510523
651	0.0004799513991
652	0.0004799405908
653	0.0004799464862
654	0.0004799572078
655	0.0004799494628
656	0.0004799441165
657	0.0004799185985
658	0.0004799424692
659	0.0004799437119
660	0.0004799361692
661	0.0004799348398
662	0.0004799340885
663	0.0004799156508
664	0.0004799156219
665	0.0004799277595
666	0.0004799256788
667	0.000479915882
668	0.0004799130787
669	0.0004799179049
670	0.000479919032
671	0.0004799199278
672	0.0004799127319
673	0.0004799085127
674	0.000479901808
675	0.0004799167489
676	0.0004798976466
677	0.0004798946988
678	0.0004798977044
679	0.0004798919823
680	0.0004798879942
681	0.0004798982245
682	0.0004798916933
683	0.0004798903351
684	0.0004798925314
685	0.000479890075
686	0.0004798892658
687	0.0004798623317
688	0.0004798857979
689	0.0004798813474
690	0.0004798784286
691	0.0004798831681
692	0.0004798640657
693	0.0004798611758
694	0.0004798548757
695	0.0004798694987
696	0.0004798529973
697	0.0004798553381
698	0.0004798661753
699	0.0004798346752
700	0.0004798556271
701	0.0004798346752
702	0.0004798331435
703	0.0004798291554
704	0.0004798359756
705	0.0004798348486
706	0.0004798334325
707	0.0004798458014
708	0.0004798180292
709	0.0004798258609
710	0.0004798188962
711	0.0004798186072
712	0.0004798186072
713	0.0004798186072
714	0.0004798186072
715	0.0004798186072
716	0.0004798186072
717	0.0004798186072
718	0.0004798186072
719	0.0004798186072
720	0.0004798186072
721	0.0004798186072
722	0.0004798186072
723	0.0004798186072
724	0.0004798186072
725	0.0004798186072
726	0.0004798186072
727	0.0004798186072
728	0.0004798186072
729	0.0004798186072
730	0.0004798186072
731	0.0004798186072
732	0.0004798186072
733	0.0004798186072
734	0.0004798186072
735	0.0004798186072
736	0.0004798186072
737	0.0004798186072
738	0.0004798186072
739	0.0004798186072
740	0.0004798186072
741	0.0004798186072
742	0.0004798186072
743	0.0004798186072
744	0.0004798186072
745	0.0004798186072
746	0.0004798186072
747	0.0004798186072
748	0.0004798186072
749	0.0004798186072
750	0.0004798186072
751	0.0004798186072
752	0.0004798186072
753	0.0004798186072
754	0.0004798186072
755	0.0004798186072
756	0.0004798186072
757	0.0004798186072
758	0.0004798186072
759	0.0004798186072
760	0.0004798186072
761	0.0004798186072
762	0.0004798186072
763	0.0004798186072
764	0.0004798186072
765	0.0004798186072
766	0.0004798186072
767	0.0004798186072
768	0.0004798186072
769	0.0004798186072
770	0.0004798186072
771	0.0004798186072
772	0.0004798186072
773	0.0004798186072
774	0.0004798186072
775	0.0004798186072
776	0.0004798186072
777	0.0004798186072
778	0.0004798186072
779	0.0004798186072
780	0.0004798186072
781	0.0004798186072
782	0.0004798186072
783	0.0004798186072
784	0.0004798186072
785	0.0004798186072
786	0.0004798186072
787	0.0004798186072
788	0.0004798186072
789	0.0004798186072
790	0.0004798186072
791	0.0004798186072
792	0.0004798186072
793	0.0004798186072
794	0.0004798186072
795	0.0004798186072
796	0.0004798186072
797	0.0004798186072
798	0.0004798186072
799	0.0004798186072
800	0.0004798186072
801	0.0004798186072
802	0.0004798186072
803	0.0004798186072
804	0.0004798186072
805	0.0004798186072
806	0.0004798186072
807	0.0004798186072
808	0.0004798186072
809	0.0004798186072
810	0.0004798186072
811	0.0004798186072
812	0.0004798186072
813	0.0004798186072
814	0.0004798186072
815	0.0004798186072
816	0.0004798186072
817	0.0004798186072
818	0.0004798186072
819	0.0004798186072
820	0.0004798186072
821	0.0004798186072
822	0.0004798186072
823	0.0004798186072
824	0.0004798186072
825	0.0004798186072
826	0.0004798186072
827	0.0004798186072
828	0.0004798186072
829	0.0004798186072
830	0.0004798186072
831	0.0004798186072
832	0.0004798186072
833	0.0004798186072
834	0.0004798186072
835	0.0004798186072
836	0.0004798186072
837	0.0004798186072
838	0.0004798186072
839	0.0004798186072
840	0.0004798186072
841	0.0004798186072
842	0.0004798186072
843	0.0004798186072
844	0.0004798186072
845	0.0004798186072
846	0.0004798186072
847	0.0004798186072
848	0.0004798186072
849	0.0004798186072
850	0.0004798186072
851	0.0004798186072
852	0.0004798186072
853	0.0004798186072
854	0.0004798186072
855	0.0004798186072
856	0.0004798186072
857	0.0004798186072
858	0.0004798186072
859	0.0004798186072
860	0.0004798186072
861	0.0004798186072
862	0.0004798186072
863	0.0004798186072
864	0.0004798186072
865	0.0004798186072
866	0.0004798186072
867	0.0004798186072
868	0.0004798186072
869	0.0004798186072
870	0.0004798186072
871	0.0004798186072
872	0.0004798186072
873	0.0004798186072
874	0.0004798186072
875	0.0004798186072
876	0.0004798186072
877	0.0004798186072
878	0.0004798186072
879	0.0004798186072
880	0.0004798186072
881	0.0004798186072
882	0.0004798186072
883	0.0004798186072
884	0.0004798186072
885	0.0004798186072
886	0.0004798186072
887	0.0004798186072
888	0.0004798186072
889	0.0004798186072
890	0.0004798186072
891	0.0004798186072
892	0.0004798186072
893	0.0004798186072
894	0.0004798186072
895	0.0004798186072
896	0.0004798186072
897	0.0004798186072
898	0.0004798186072
899	0.0004798186072
900	0.0004798186072
901	0.0004798186072
902	0.0004798186072
903	0.0004798186072
904	0.0004798186072
905	0.0004798186072
906	0.0004798186072
907	0.0004798186072
908	0.0004798186072
909	0.0004798186072
910	0.0004798186072
911	0.0004798186072
912	0.0004798186072
913	0.0004798186072
914	0.0004798186072
915	0.0004798186072
916	0.0004798186072
917	0.0004798186072
918	0.0004798186072
919	0.0004798186072
920	0.0004798186072
921	0.0004798186072
922	0.0004798186072
923	0.0004798186072
924	0.0004798186072
925	0.0004798186072
926	0.0004798186072
927	0.0004798186072
928	0.0004798186072
929	0.0004798186072
930	0.0004798186072
931	0.0004798186072
932	0.0004798186072
933	0.0004798186072
934	0.0004798186072
935	0.0004798186072
936	0.0004798186072
937	0.0004798186072
938	0.0004798186072
939	0.0004798186072
940	0.0004798186072
941	0.0004798186072
942	0.0004798186072
943	0.0004798186072
944	0.0004798186072
945	0.0004798186072
946	0.0004798186072
947	0.0004798186072
948	0.0004798186072
949	0.0004798186072
950	0.0004798186072
951	0.0004798186072
952	0.0004798186072
953	0.0004798186072
954	0.0004798186072
955	0.0004798186072
956	0.0004798186072
957	0.0004798186072
958	0.0004798186072
959	0.0004798186072
960	0.0004798186072
961	0.0004798186072
962	0.0004798186072
963	0.0004798186072
964	0.0004798186072
965	0.0004798186072
966	0.0004798186072
967	0.0004798186072
968	0.0004798186072
969	0.0004798186072
970	0.0004798186072
971	0.0004798186072
972	0.0004798186072
973	0.0004798186072
974	0.0004798186072
975	0.0004798186072
976	0.0004798186072
977	0.0004798186072
978	0.0004798186072
979	0.0004798186072
980	0.0004798186072
981	0.0004798186072
982	0.0004798186072
983	0.0004798186072
984	0.0004798186072
985	0.0004798186072
986	0.0004798186072
987	0.0004798186072
988	0.0004798186072
989	0.0004798186072
990	0.0004798186072
991	0.0004798186072
992	0.0004798186072
993	0.0004798186072
994	0.0004798186072
995	0.0004798186072
996	0.0004798186072
997	0.0004798186072
998	0.0004798186072
999	0.0004798186072
